,0
11619,0.4907097816467285
11620,0.44510066509246826
11621,1.453641653060913
11622,1.0264666080474854
11623,0.9691340923309326
11624,0.5164289474487305
11625,0.9250760078430176
11626,0.45215487480163574
11627,2.5586719512939453
11628,0.6716991662979126
11629,0.8889310956001282
11630,0.8626531958580017
11631,0.7202028036117554
11632,0.6913846731185913
11633,0.4094124138355255
11634,0.4846876859664917
11635,0.7655330896377563
11636,0.20032905042171478
11637,1.2564585208892822
11638,0.8952862024307251
11639,0.12479958683252335
11640,0.45954903960227966
11641,0.8358082175254822
11642,1.9685742855072021
11643,1.1956819295883179
11644,0.9330710172653198
11645,0.7454196214675903
11646,0.416476845741272
11647,1.0156408548355103
11648,1.5427660942077637
11649,0.4916071593761444
11650,0.2518603205680847
11651,0.3628879487514496
11652,0.6772120594978333
11653,1.4704978466033936
11654,0.6613070368766785
11655,0.6106990575790405
11656,0.8791459798812866
11657,0.5471473932266235
11658,2.272463798522949
11659,0.9662243127822876
11660,1.157534122467041
11661,0.9013683795928955
11662,1.0405972003936768
11663,0.5663199424743652
11664,0.9382808208465576
11665,0.6726654767990112
11666,0.5262008905410767
11667,1.0188769102096558
11668,1.4994187355041504
11669,0.49245989322662354
11670,0.3396410346031189
11671,0.9793952107429504
11672,0.2826184630393982
11673,0.5711747407913208
11674,0.9564979076385498
11675,0.693268895149231
11676,1.8898968696594238
11677,0.4470895230770111
11678,0.7754995226860046
11679,1.1821459531784058
11680,1.9344066381454468
11681,1.039189100265503
11682,0.8452588319778442
11683,0.7480003237724304
11684,0.8812370300292969
11685,1.1071635484695435
11686,0.8162245750427246
11687,1.1513853073120117
11688,0.5650926828384399
11689,0.7565497756004333
11690,0.3378109931945801
11691,0.15267187356948853
11692,1.0580805540084839
11693,0.2897161841392517
11694,0.5858181715011597
11695,1.2562884092330933
11696,1.2147057056427002
11697,0.9072194695472717
11698,0.3391267657279968
11699,0.7973021268844604
11700,0.8827694058418274
11701,1.1688907146453857
11702,1.0853705406188965
11703,1.0593738555908203
11704,1.137474536895752
11705,1.106806755065918
11706,0.9340575337409973
11707,0.6315786838531494
11708,1.182995080947876
11709,1.2800840139389038
11710,0.8163614273071289
11711,0.9163181781768799
11712,1.7150824069976807
11713,0.8692412972450256
11714,0.7819420695304871
11715,1.4029438495635986
11716,1.0197091102600098
11717,1.1612348556518555
11718,0.3949081301689148
11719,0.29084035754203796
11720,0.5948565006256104
11721,1.1104027032852173
11722,1.2203446626663208
11723,1.6270098686218262
11724,0.8777737617492676
11725,1.517038345336914
11726,1.0845681428909302
11727,0.5810087323188782
11728,1.7827081680297852
11729,2.0782599449157715
11730,1.0996637344360352
11731,0.8056240081787109
11732,0.7248868942260742
11733,0.633910059928894
11734,0.3250271677970886
11735,0.8948568105697632
11736,0.4976435601711273
11737,0.7216938138008118
11738,0.40192389488220215
11739,0.6578726768493652
11740,1.0568212270736694
11741,0.7343939542770386
11742,0.6834626197814941
11743,1.782431721687317
11744,0.4780028462409973
11745,0.5419009923934937
11746,0.9488431215286255
11747,0.9628714919090271
11748,0.5524422526359558
11749,1.0825304985046387
11750,0.5917637944221497
11751,1.292691946029663
11752,0.5535749197006226
11753,1.0459716320037842
11754,2.8253650665283203
11755,0.29932719469070435
11756,0.9769738912582397
11757,1.6164919137954712
11758,0.43826189637184143
11759,0.36349111795425415
11760,0.6450344324111938
11761,0.9182615280151367
11762,0.932356595993042
11763,0.5960575342178345
11764,0.6488727331161499
11765,0.9929887056350708
11766,0.6245600581169128
11767,0.9590699672698975
11768,0.5153475403785706
11769,1.0236268043518066
11770,0.5930473804473877
11771,0.4131612777709961
11772,0.7287765741348267
11773,0.9636209011077881
11774,1.0207545757293701
11775,1.3528786897659302
11776,0.6397026777267456
11777,0.43174874782562256
11778,1.0847975015640259
11779,0.709856390953064
11780,1.2401416301727295
11781,1.384998083114624
11782,0.8017083406448364
11783,1.142881155014038
11784,0.637890100479126
11785,0.7579249143600464
11786,0.6674070358276367
11787,0.7121405601501465
11788,0.9699175357818604
11789,1.0566272735595703
11790,1.0076735019683838
11791,0.3908505141735077
11792,1.9123554229736328
11793,1.5079963207244873
11794,2.1548304557800293
11795,0.5203336477279663
11796,0.7383511662483215
11797,0.6084288358688354
11798,1.416538119316101
11799,0.2315209060907364
11800,0.4020065367221832
11801,1.1388174295425415
11802,0.8421289920806885
11803,0.8295599222183228
11804,1.0378752946853638
11805,1.119138240814209
11806,0.5726408958435059
11807,0.830338716506958
11808,0.9048353433609009
11809,0.24009539186954498
11810,1.4225777387619019
11811,1.353887915611267
11812,0.8388850688934326
11813,0.6219366788864136
11814,1.201454758644104
11815,1.0714207887649536
11816,0.7541345953941345
11817,0.9877286553382874
11818,1.0299062728881836
11819,1.2282674312591553
11820,1.6388972997665405
11821,0.7839841842651367
11822,1.3337526321411133
11823,1.6478561162948608
11824,0.3572208285331726
11825,1.3937605619430542
11826,0.274989515542984
11827,0.6418086886405945
11828,1.4583361148834229
11829,1.568184494972229
11830,0.7441698312759399
11831,1.1207839250564575
11832,1.169034719467163
11833,0.4064561724662781
11834,0.6153472661972046
11835,0.581800639629364
11836,1.473576545715332
11837,0.6669907569885254
11838,0.8661385774612427
11839,1.2849912643432617
11840,1.4355660676956177
11841,0.4856952428817749
11842,0.7298265099525452
11843,0.5990082025527954
11844,0.9931045174598694
11845,1.0672612190246582
11846,0.6482062339782715
11847,0.7492817640304565
11848,1.0959571599960327
11849,1.2858190536499023
11850,0.2947331666946411
11851,0.3705386519432068
11852,1.6301374435424805
11853,0.926688551902771
11854,0.8481100797653198
11855,1.2889530658721924
11856,0.49749720096588135
11857,1.3605997562408447
11858,0.846635103225708
11859,0.6391863822937012
11860,0.996579110622406
11861,1.1435034275054932
11862,1.668957233428955
11863,0.9454828500747681
11864,0.8670690059661865
11865,1.118358850479126
11866,1.1395972967147827
11867,0.4819483160972595
11868,0.6678178310394287
11869,0.8751422762870789
11870,1.0852067470550537
11871,1.3423720598220825
11872,0.31365966796875
11873,0.5138275623321533
11874,1.2781925201416016
11875,0.5416226983070374
11876,0.9822105765342712
11877,0.5495995283126831
11878,0.3620893955230713
11879,0.3094237148761749
11880,0.5509083271026611
11881,0.658183753490448
11882,0.9157204627990723
11883,0.950549840927124
11884,1.3495113849639893
11885,0.8887406587600708
11886,0.5604095458984375
11887,1.494863748550415
11888,1.9059754610061646
11889,1.2325928211212158
11890,0.8170872330665588
11891,0.509143590927124
11892,1.630697250366211
11893,0.6830293536186218
11894,0.5886286497116089
11895,0.29838114976882935
11896,1.0038460493087769
11897,1.0532883405685425
11898,0.6315962076187134
11899,0.8152366876602173
11900,0.6408679485321045
11901,1.6195379495620728
11902,0.2804175019264221
11903,0.48796436190605164
11904,1.3053853511810303
11905,0.560510516166687
11906,0.8204388618469238
11907,0.5509487390518188
11908,1.552557110786438
11909,1.192570447921753
11910,0.5149684548377991
11911,1.0061302185058594
11912,0.4773610830307007
11913,0.9409932494163513
11914,0.42233070731163025
11915,0.25545385479927063
11916,1.238621711730957
11917,0.678051233291626
11918,0.6345968842506409
11919,0.8078961968421936
11920,0.9590774774551392
11921,0.6901932954788208
11922,0.8788325786590576
11923,1.0317511558532715
11924,0.5753535628318787
11925,0.20844684541225433
11926,1.116571068763733
11927,0.5208389759063721
11928,1.168755292892456
11929,1.403681755065918
11930,0.5900263786315918
11931,0.7642370462417603
11932,0.4792131781578064
11933,0.6990140080451965
11934,1.0022602081298828
11935,1.2170052528381348
11936,0.4992181062698364
11937,0.6241037249565125
11938,1.311847448348999
11939,1.063034176826477
11940,1.2339510917663574
11941,1.1114510297775269
11942,0.9177872538566589
11943,1.5021507740020752
11944,0.9901071190834045
11945,0.6598900556564331
11946,1.4637384414672852
11947,0.29847702383995056
11948,0.6553419232368469
11949,2.061830520629883
11950,1.7043426036834717
11951,0.35688871145248413
11952,0.9264614582061768
11953,0.8262910842895508
11954,0.31894028186798096
11955,1.069449543952942
11956,2.0302906036376953
11957,0.5501978397369385
11958,0.5909600257873535
11959,0.47041451930999756
11960,1.2623581886291504
11961,0.6479336023330688
11962,0.925125241279602
11963,1.6581518650054932
11964,1.024369716644287
11965,0.5836163759231567
11966,1.343944787979126
11967,0.6143874526023865
11968,0.8924212455749512
11969,0.42261308431625366
11970,1.1139686107635498
11971,0.9405434131622314
11972,1.8409020900726318
11973,0.3110489249229431
11974,0.6365928649902344
11975,0.5925776362419128
11976,0.8920483589172363
11977,0.8776383399963379
11978,1.200448751449585
11979,0.9756659269332886
11980,1.214272379875183
11981,0.8931639194488525
11982,1.632277488708496
11983,0.7384165525436401
11984,0.9251688718795776
11985,0.6183633208274841
11986,2.1482629776000977
11987,0.6774520874023438
11988,1.6503870487213135
11989,0.7473708987236023
11990,0.32244032621383667
11991,1.6110786199569702
11992,0.9164657592773438
11993,2.084751605987549
11994,1.969710350036621
11995,0.5941153168678284
11996,0.9875890016555786
11997,0.44389939308166504
11998,1.1146780252456665
11999,1.0242892503738403
12000,0.665385365486145
12001,0.36338308453559875
12002,0.9626355767250061
12003,0.7587027549743652
12004,0.5872820019721985
12005,0.7572416663169861
12006,0.9664376378059387
12007,1.2271208763122559
12008,1.1336318254470825
12009,0.7135934829711914
12010,0.7948912978172302
12011,1.14499831199646
12012,0.8728572726249695
12013,0.5207604169845581
12014,0.7624607086181641
12015,1.8563692569732666
12016,0.7239924073219299
12017,0.7361083626747131
12018,0.933678388595581
12019,0.5078264474868774
12020,0.63164222240448
12021,1.8362089395523071
12022,0.5927910804748535
12023,1.0321671962738037
12024,1.9033961296081543
12025,1.0193349123001099
12026,0.4894367754459381
12027,0.7905994653701782
12028,0.9043020606040955
12029,0.8260931968688965
12030,0.8010589480400085
12031,0.4830806255340576
12032,0.5987168550491333
12033,1.4273252487182617
12034,1.6990851163864136
12035,1.0406625270843506
12036,0.7229771614074707
12037,0.8613163232803345
12038,0.5111727714538574
12039,0.4972686767578125
12040,0.45517799258232117
12041,0.5927764177322388
12042,1.1973624229431152
12043,2.1313154697418213
12044,0.37475690245628357
12045,0.6886774301528931
12046,1.2994236946105957
12047,1.3706461191177368
12048,0.7160632014274597
12049,0.44576209783554077
12050,1.1893163919448853
12051,1.3675684928894043
12052,0.692699670791626
12053,0.7360869646072388
12054,0.6343953609466553
12055,0.4113041162490845
12056,0.425443559885025
12057,0.6569582223892212
12058,0.8328249454498291
12059,0.5464888215065002
12060,1.2336504459381104
12061,0.9081176519393921
12062,1.1203691959381104
12063,0.5016800761222839
12064,1.3591384887695312
12065,0.9065903425216675
12066,2.0591371059417725
12067,1.473010778427124
12068,1.869016408920288
12069,0.5270605683326721
12070,2.439709186553955
12071,1.2532840967178345
12072,0.8430401086807251
12073,0.9871888160705566
12074,1.097459077835083
12075,1.0549447536468506
12076,1.3956620693206787
12077,0.6675592064857483
12078,0.6661193370819092
12079,0.5823391079902649
12080,2.0265843868255615
12081,1.45832359790802
12082,1.056316614151001
12083,0.9271350502967834
12084,0.8612210750579834
12085,0.4746323227882385
12086,0.6988179683685303
12087,0.21764108538627625
12088,0.8189525604248047
12089,1.5278972387313843
12090,1.6269185543060303
12091,0.2710994482040405
12092,1.1160675287246704
12093,2.1097636222839355
12094,1.0719900131225586
12095,0.853567898273468
12096,2.130775213241577
12097,0.7320865392684937
12098,0.42417725920677185
12099,0.9175330400466919
12100,0.2996043264865875
12101,1.0591485500335693
12102,0.8992292284965515
12103,0.9419795274734497
12104,0.8894134163856506
12105,1.184583067893982
12106,0.6447198987007141
12107,0.9899556636810303
12108,1.352576494216919
12109,0.8022195100784302
12110,1.4971226453781128
12111,1.6727604866027832
12112,1.5819010734558105
12113,1.204369068145752
12114,0.657440185546875
12115,0.8767381906509399
12116,0.4713718891143799
12117,1.4533450603485107
12118,0.5574082136154175
12119,1.5372742414474487
12120,1.0713856220245361
12121,0.3122028708457947
12122,0.5498691201210022
12123,1.6716442108154297
12124,1.634568452835083
12125,0.4774748980998993
12126,0.7451393604278564
12127,0.903596043586731
12128,1.9524309635162354
12129,0.41973066329956055
12130,0.38331371545791626
12131,0.48793745040893555
12132,1.1262909173965454
12133,0.3101217448711395
12134,0.9198191165924072
12135,0.6242759823799133
12136,1.181537389755249
12137,0.7207739353179932
12138,0.5607506036758423
12139,1.7847397327423096
12140,0.4523244798183441
12141,0.8629714250564575
12142,0.9751743078231812
12143,0.5986434817314148
12144,0.3226422071456909
12145,1.759894609451294
12146,0.24969759583473206
12147,0.5937726497650146
12148,0.29159700870513916
12149,1.347703456878662
12150,0.8004463315010071
12151,0.5058029294013977
12152,0.6071880459785461
12153,0.27810585498809814
12154,1.1137504577636719
12155,1.3316729068756104
12156,0.39899349212646484
12157,0.6643588542938232
12158,1.5344746112823486
12159,0.5136480927467346
12160,0.5643825531005859
12161,0.7984253168106079
12162,1.6220591068267822
12163,0.4858698844909668
12164,1.4515669345855713
12165,0.8607173562049866
12166,0.7168328762054443
12167,1.1729741096496582
12168,1.3915987014770508
12169,0.8027303814888
12170,1.8403211832046509
12171,0.6416326761245728
12172,1.2752422094345093
12173,0.2774219214916229
12174,2.2017500400543213
12175,0.44919100403785706
12176,0.2759038805961609
12177,0.6951473951339722
12178,0.7141183614730835
12179,1.1335768699645996
12180,1.439401388168335
12181,0.6865774393081665
12182,0.7104636430740356
12183,0.9060298800468445
12184,1.5534257888793945
12185,0.8613312244415283
12186,0.9125764966011047
12187,1.086642861366272
12188,0.9033522605895996
12189,1.2312593460083008
12190,1.4999325275421143
12191,1.6288238763809204
12192,0.9344740509986877
12193,1.3819175958633423
12194,0.758568286895752
12195,2.229273557662964
12196,1.0817294120788574
12197,1.4748404026031494
12198,1.1453032493591309
12199,1.2451224327087402
12200,2.580242156982422
12201,1.4335861206054688
12202,1.3349077701568604
12203,1.0728271007537842
12204,0.5362486839294434
12205,0.5171012878417969
12206,0.8613001108169556
12207,0.7794704437255859
12208,0.60871422290802
12209,0.813383936882019
12210,0.5668025016784668
12211,1.012408971786499
12212,0.2926984429359436
12213,1.0684843063354492
12214,0.7046027183532715
12215,1.5398046970367432
12216,0.3225994110107422
12217,0.4529251456260681
12218,1.5564005374908447
12219,1.04598069190979
12220,0.9685533046722412
12221,0.5946104526519775
12222,1.0186271667480469
12223,0.9670943021774292
12224,0.17046235501766205
12225,1.082960605621338
12226,0.9992845058441162
12227,0.7550431489944458
12228,0.787665605545044
12229,0.6302635669708252
12230,0.7240504026412964
12231,0.705153226852417
12232,1.6742281913757324
12233,0.6498304605484009
12234,1.2982614040374756
12235,0.7090266346931458
12236,0.8641524314880371
12237,2.4519386291503906
12238,0.6278051137924194
12239,0.3977215886116028
12240,0.3227187693119049
12241,1.187886357307434
12242,0.8045370578765869
12243,0.6667772531509399
12244,0.4252598285675049
12245,0.7885842323303223
12246,0.975957989692688
12247,0.6305114030838013
12248,0.44917818903923035
12249,0.8686246871948242
12250,1.9139978885650635
12251,0.9036018252372742
12252,1.0022923946380615
12253,1.2124253511428833
12254,0.4855613112449646
12255,1.3538646697998047
12256,0.4188753068447113
12257,0.7942739725112915
12258,0.7213167548179626
12259,0.48637157678604126
12260,0.9712201952934265
12261,1.1397061347961426
12262,0.7051740288734436
12263,1.6608924865722656
12264,1.0305898189544678
12265,0.9178383350372314
12266,1.4611928462982178
12267,1.1182246208190918
12268,0.9735919237136841
12269,1.3422726392745972
12270,1.0714914798736572
12271,0.8291909098625183
12272,0.5757665634155273
12273,1.019061803817749
12274,1.106384038925171
12275,0.7603155374526978
12276,0.9762669801712036
12277,0.7687536478042603
12278,0.7451678514480591
12279,0.8640483617782593
12280,1.224230408668518
12281,0.7372573018074036
12282,0.6691589951515198
12283,0.514533281326294
12284,1.8054077625274658
12285,0.6856698989868164
12286,0.4057302474975586
12287,1.2041645050048828
12288,0.7686246633529663
12289,0.5958914160728455
12290,0.47280290722846985
12291,0.6115567088127136
12292,0.2604668438434601
12293,0.7948139905929565
12294,0.7932982444763184
12295,2.1778461933135986
12296,0.5230822563171387
12297,1.4032970666885376
12298,1.348265290260315
12299,0.7445653676986694
12300,1.3066842555999756
12301,0.6177650690078735
12302,0.467155784368515
12303,0.7474345564842224
12304,0.8645526170730591
12305,1.03147554397583
12306,0.5713076591491699
12307,0.6911976337432861
12308,1.874262809753418
12309,0.9415533542633057
12310,0.5578939914703369
12311,0.6467478275299072
12312,0.7921475768089294
12313,0.875944972038269
12314,1.1375595331192017
12315,1.165148377418518
12316,0.7998299598693848
12317,0.4927952289581299
12318,0.7068678140640259
12319,2.2292261123657227
12320,0.5718846321105957
12321,0.4673270583152771
12322,1.607970118522644
12323,0.8147586584091187
12324,1.2813537120819092
12325,1.6294314861297607
12326,0.35940271615982056
12327,0.8878421783447266
12328,0.9863215684890747
12329,0.378377228975296
12330,1.0012004375457764
12331,0.3690744936466217
12332,1.1993346214294434
12333,0.39584964513778687
12334,0.6827836632728577
12335,0.6636189222335815
12336,0.7607382535934448
12337,0.49138134717941284
12338,0.5481776595115662
12339,0.44348829984664917
12340,0.23111122846603394
12341,1.2137969732284546
12342,0.7777847051620483
12343,0.22092482447624207
12344,0.4187195301055908
12345,0.9500536918640137
12346,0.7307309508323669
12347,1.4088048934936523
12348,0.5498942136764526
12349,1.013552188873291
12350,1.4010440111160278
12351,0.8295423984527588
12352,1.206162929534912
12353,0.5780979990959167
12354,0.3683265447616577
12355,1.8503618240356445
12356,2.530313014984131
12357,2.3584532737731934
12358,0.47125378251075745
12359,0.5966546535491943
12360,0.742836594581604
12361,0.6631181836128235
12362,0.6713097095489502
12363,0.6461590528488159
12364,2.1675844192504883
12365,0.6781014204025269
12366,1.2116822004318237
12367,1.1583564281463623
12368,0.5511615872383118
12369,1.255066156387329
12370,0.7714912295341492
12371,1.0337166786193848
12372,0.7551912069320679
12373,1.7936005592346191
12374,1.1951029300689697
12375,0.6255005598068237
12376,1.0029950141906738
12377,1.2780600786209106
12378,0.6866011023521423
12379,1.6603686809539795
12380,0.45031243562698364
12381,1.229449987411499
12382,0.5165286064147949
12383,1.7248530387878418
12384,1.7907202243804932
12385,0.7954428195953369
12386,0.33461809158325195
12387,0.6499185562133789
12388,1.60459303855896
12389,0.3790498375892639
12390,1.0403329133987427
12391,1.1395931243896484
12392,0.5496692061424255
12393,0.9029877185821533
12394,1.1866002082824707
12395,0.7883057594299316
12396,0.5189840793609619
12397,1.129099726676941
12398,1.019232988357544
12399,1.0377814769744873
12400,1.225708246231079
12401,0.4245603680610657
12402,0.861018180847168
12403,1.0062859058380127
12404,1.1507976055145264
12405,1.223252534866333
12406,0.950963020324707
12407,0.3344232439994812
12408,0.8873235583305359
12409,0.8850746154785156
12410,1.2316412925720215
12411,0.3476101756095886
12412,1.3727059364318848
12413,0.35300880670547485
12414,0.8790754079818726
12415,0.4270593225955963
12416,1.0070481300354004
12417,0.641201376914978
12418,0.5459890365600586
12419,0.9859431385993958
12420,0.4791000485420227
12421,0.48387715220451355
12422,0.5623946189880371
12423,0.28616708517074585
12424,1.071463704109192
12425,1.149362325668335
12426,1.0738905668258667
12427,0.3127484619617462
12428,1.1984992027282715
12429,1.9288139343261719
12430,0.8577212691307068
12431,1.221245288848877
12432,0.6007533669471741
12433,1.2515789270401
12434,0.7772204279899597
12435,0.716944694519043
12436,0.7808982133865356
12437,0.8225014209747314
12438,0.7295634150505066
12439,1.051528811454773
12440,0.7546381950378418
12441,0.861129879951477
12442,1.1137582063674927
12443,0.8427664637565613
12444,1.8933982849121094
12445,0.8260022401809692
12446,0.8178115487098694
12447,1.7665047645568848
12448,0.43449831008911133
12449,0.7921807765960693
12450,0.4893081784248352
12451,1.3415851593017578
12452,0.7846267223358154
12453,1.0587341785430908
12454,0.5488797426223755
12455,1.6020160913467407
12456,0.5704936981201172
12457,1.1248159408569336
12458,1.07453191280365
12459,0.4111027717590332
12460,0.38340526819229126
12461,0.43093007802963257
12462,1.3708819150924683
12463,0.9626455307006836
12464,1.1830089092254639
12465,0.6986956596374512
12466,0.4062492251396179
12467,1.4149158000946045
12468,1.5186554193496704
12469,0.9679166674613953
12470,0.22878599166870117
12471,1.2279990911483765
12472,0.3368588089942932
12473,1.9047133922576904
12474,0.7205462455749512
12475,1.406419277191162
12476,0.8982750773429871
12477,0.6113529205322266
12478,1.1094574928283691
12479,0.8824617862701416
12480,1.1639652252197266
12481,1.2346208095550537
12482,1.6189297437667847
12483,0.17836862802505493
12484,1.0480685234069824
12485,0.5629028677940369
12486,0.6059718132019043
12487,1.5478993654251099
12488,0.9738026857376099
12489,0.7882709503173828
12490,0.5718019008636475
12491,0.8363736867904663
12492,1.1441987752914429
12493,0.4456702470779419
12494,0.584162712097168
12495,0.5705253481864929
12496,1.3818750381469727
12497,0.24994446337223053
12498,0.3554503619670868
12499,1.9246749877929688
12500,0.814303994178772
12501,0.8230029344558716
12502,0.7965254783630371
12503,0.2383737564086914
12504,0.9086514115333557
12505,1.3134081363677979
12506,0.7278919219970703
12507,0.657403826713562
12508,1.0918145179748535
12509,1.3863096237182617
12510,0.46409255266189575
12511,1.0040547847747803
12512,0.4225444793701172
12513,0.7922064065933228
12514,0.6621018648147583
12515,0.5079699754714966
12516,0.7989461421966553
12517,0.529340922832489
12518,1.7837046384811401
12519,0.45672082901000977
12520,1.419935703277588
12521,0.6756637096405029
12522,0.4490126073360443
12523,1.084543228149414
12524,0.4884530305862427
12525,1.545758843421936
12526,0.8542447090148926
12527,0.4152265787124634
12528,0.6098037958145142
12529,0.27172380685806274
12530,0.24796655774116516
12531,1.5641895532608032
12532,1.6967889070510864
12533,0.7222076654434204
12534,0.6180179119110107
12535,0.3508806824684143
12536,0.603500485420227
12537,0.9222502708435059
12538,0.8330211043357849
12539,0.4416550397872925
12540,1.6447062492370605
12541,0.44797974824905396
12542,1.8117640018463135
12543,0.660784900188446
12544,0.805564284324646
12545,2.2195730209350586
12546,0.7391736507415771
12547,1.4108881950378418
12548,2.1832714080810547
12549,1.0096099376678467
12550,0.4334765672683716
12551,0.9814692735671997
12552,0.6503074765205383
12553,1.3346701860427856
12554,0.6346545219421387
12555,0.3567471504211426
12556,0.7479785680770874
12557,0.518683910369873
12558,0.39150741696357727
12559,0.5013481378555298
12560,2.0655627250671387
12561,0.3399786353111267
12562,0.9116063117980957
12563,1.1336461305618286
12564,0.6439039707183838
12565,1.2502424716949463
12566,0.906251072883606
12567,0.620448648929596
12568,1.0059270858764648
12569,1.1055713891983032
12570,0.8380231857299805
12571,0.5455875396728516
12572,0.925488293170929
12573,1.003395438194275
12574,0.8287228345870972
12575,0.5608868598937988
12576,2.1436519622802734
12577,1.0315797328948975
12578,0.9887139797210693
12579,0.4379677176475525
12580,1.6713628768920898
12581,1.5885610580444336
12582,1.1565511226654053
12583,0.9120644330978394
12584,1.635335922241211
12585,1.6981781721115112
12586,0.5707457661628723
12587,1.1507354974746704
12588,0.5439811944961548
12589,0.22805166244506836
12590,0.5786740779876709
12591,0.7343429923057556
12592,0.33060914278030396
12593,0.3547329902648926
12594,0.9682892560958862
12595,0.5946117639541626
12596,0.692505955696106
12597,0.9061849117279053
12598,0.5188378095626831
12599,0.5885277390480042
12600,0.639003336429596
12601,0.9644471406936646
12602,1.080521583557129
12603,1.1407203674316406
12604,0.957147479057312
12605,0.7083104848861694
12606,1.4328551292419434
12607,0.9221922755241394
12608,1.0111491680145264
12609,0.23356446623802185
12610,1.1713582277297974
12611,0.6175161600112915
12612,0.5179550647735596
12613,0.46346956491470337
12614,0.8232936859130859
12615,0.8431633114814758
12616,1.4317817687988281
12617,0.852218508720398
12618,0.6495116949081421
12619,1.4013166427612305
12620,0.5415071249008179
12621,1.040264368057251
12622,1.7773895263671875
12623,0.6937090158462524
12624,0.9086248874664307
12625,1.287903070449829
12626,0.5202458500862122
12627,1.5184693336486816
12628,0.30333614349365234
12629,0.6161795854568481
12630,1.6013821363449097
12631,0.8912933468818665
12632,1.1298832893371582
12633,0.7857581377029419
12634,1.4179835319519043
12635,0.5615774393081665
12636,0.9319436550140381
12637,1.7563029527664185
12638,1.0580354928970337
12639,0.8463663458824158
12640,1.7923502922058105
12641,0.4444093108177185
12642,1.4028115272521973
12643,0.7155288457870483
12644,2.0520966053009033
12645,1.2586051225662231
12646,1.2929511070251465
12647,0.4493555426597595
12648,0.6455134749412537
12649,0.5718129873275757
12650,1.3910871744155884
12651,0.637200653553009
12652,0.5731059312820435
12653,0.8249205350875854
12654,1.430051565170288
12655,1.1395249366760254
12656,1.2052029371261597
12657,1.1801575422286987
12658,1.215632677078247
12659,1.3259809017181396
12660,1.4954850673675537
12661,1.3931376934051514
12662,1.1793453693389893
12663,0.9792999625205994
12664,0.8006923198699951
12665,0.7828904390335083
12666,1.2818174362182617
12667,0.9993754625320435
12668,0.7507168054580688
12669,0.5158177614212036
12670,1.3510160446166992
12671,0.5035653114318848
12672,1.0595581531524658
12673,0.7508766651153564
12674,0.5591761469841003
12675,0.4812673330307007
12676,1.0010709762573242
12677,0.5062904357910156
12678,0.45388278365135193
12679,1.1865901947021484
12680,0.8783259391784668
12681,0.2715303599834442
12682,0.4631270468235016
12683,0.8123869895935059
12684,0.37150895595550537
12685,0.7731335163116455
12686,0.8488519787788391
12687,0.593752920627594
12688,0.3894774317741394
12689,0.9695243835449219
12690,1.6615791320800781
12691,0.2079000174999237
12692,1.1624526977539062
12693,0.38430389761924744
12694,0.40553024411201477
12695,0.3257733881473541
12696,1.074169635772705
12697,1.9392151832580566
12698,1.2433881759643555
12699,1.7055940628051758
12700,0.963887631893158
12701,1.9595918655395508
12702,1.8259391784667969
12703,0.9303363561630249
12704,0.981818437576294
12705,1.1788561344146729
12706,0.7715715765953064
12707,1.71010160446167
12708,0.782602846622467
12709,0.5186182260513306
12710,0.8272316455841064
12711,1.2474089860916138
12712,1.7551774978637695
12713,1.0127537250518799
12714,1.4741917848587036
12715,0.7551072835922241
12716,0.83800208568573
12717,1.1414343118667603
12718,0.7373561263084412
12719,1.0245471000671387
12720,0.48512083292007446
12721,1.2552130222320557
12722,0.7194184064865112
12723,1.6374468803405762
12724,0.6614461541175842
12725,0.9146701097488403
12726,0.7064627408981323
12727,0.8235363960266113
12728,0.6518000960350037
12729,0.4767110049724579
12730,0.6679180860519409
12731,0.5532724857330322
12732,0.6490370035171509
12733,1.0030723810195923
12734,1.054007887840271
12735,1.0652611255645752
12736,1.1379467248916626
12737,0.6959415674209595
12738,2.1102871894836426
12739,0.5487686395645142
12740,1.0303370952606201
12741,0.42137467861175537
12742,0.6976514458656311
12743,0.3736347556114197
12744,0.5400885939598083
12745,0.7939103841781616
12746,1.5177781581878662
12747,1.64576256275177
12748,1.0137302875518799
12749,0.2652282416820526
12750,0.6488230228424072
12751,0.8635178208351135
12752,1.7442436218261719
12753,0.8169211149215698
12754,1.0904929637908936
12755,0.3788924217224121
12756,1.0499107837677002
12757,2.080857038497925
12758,1.74454665184021
12759,0.8832216858863831
12760,1.3077229261398315
12761,1.5224510431289673
12762,1.0118865966796875
12763,0.2997469902038574
12764,0.6994112730026245
12765,1.0713742971420288
12766,0.7855355739593506
12767,0.7682163715362549
12768,0.4742142856121063
12769,0.2127523124217987
12770,1.2394976615905762
12771,0.5408046245574951
12772,0.6770509481430054
12773,1.0687429904937744
12774,0.616740345954895
12775,0.33306729793548584
12776,0.5620775818824768
12777,1.500553846359253
12778,0.2155584990978241
12779,0.752643346786499
12780,1.637986660003662
12781,0.7235750555992126
12782,0.47757312655448914
12783,0.8435508608818054
12784,0.8062812089920044
12785,0.9077426195144653
12786,0.5135788321495056
12787,2.8223986625671387
12788,1.1816940307617188
12789,1.556647777557373
12790,2.236640453338623
12791,1.1053166389465332
12792,0.6250364780426025
12793,0.6317085027694702
12794,0.33791646361351013
12795,0.9651073217391968
12796,1.059519648551941
12797,0.9497865438461304
12798,0.359791100025177
12799,1.9075638055801392
